no,category,subcategory,level,question,A,B,C,D,correct,explanation,terms
923,D. GD&T,Fundamentals,Intermediate,Perpendicularity của một bề mặt so với datum A kiểm soát gì?,Kích thước danh nghĩa,Màu bề mặt,Bề mặt nằm trong vùng dung sai vuông góc với datum A,Độ nhám,C,Perpendicularity controls orientation relative to a datum.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
924,D. GD&T,Fundamentals,Intermediate,Position của lỗ thường dùng để kiểm soát gì?,Vị trí trục/feature so với datum reference frame,Màu lỗ,Khối lượng chi tiết,Độ nhám lỗ,A,Position controls location within a cylindrical or related tolerance zone.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
925,D. GD&T,Fundamentals,Intermediate,MMC là gì?,Điều kiện vật liệu lớn nhất của feature,Độ nhám lớn nhất,Điều kiện vật liệu nhỏ nhất,Kích thước danh nghĩa,A,MMC is maximum material condition.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
926,D. GD&T,Fundamentals,Intermediate,LMC là gì?,Datum phụ,Độ nhám nhỏ nhất,Điều kiện vật liệu nhỏ nhất của feature,Kích thước lớn nhất của toàn chi tiết,C,LMC is least material condition.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
927,D. GD&T,Fundamentals,Intermediate,Bonus tolerance trong position có MMC phát sinh khi nào?,Khi độ nhám giảm,Khi feature thực tế rời khỏi MMC theo hướng cho phép,Khi đổi vật liệu,Khi nhiệt độ tăng,B,MMC modifier can create bonus tolerance equal to departure from MMC.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
928,D. GD&T,Fundamentals,Intermediate,Datum feature symbol dùng để làm gì?,Xác định feature được dùng làm datum reference,Xác định độ nhám,Xác định revision,Xác định vật liệu,A,Datum feature establishes the reference used by GD&T controls.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
929,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Flatness kiểm soát điều gì?",Vị trí so với datum,Kích thước ren,Độ đồng tâm,"Độ phẳng của một bề mặt, không cần datum",D,Flatness controls a surface between two parallel planes.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
930,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Straightness của một surface element kiểm soát gì?",Độ phẳng toàn mặt,Độ thẳng của phần tử đường trên bề mặt,Độ vuông góc với datum,Vị trí lỗ,B,Surface straightness can control line elements without a datum.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
931,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Perpendicularity của một bề mặt so với datum A kiểm soát gì?",Màu bề mặt,Kích thước danh nghĩa,Bề mặt nằm trong vùng dung sai vuông góc với datum A,Độ nhám,C,Perpendicularity controls orientation relative to a datum.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
932,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Position của lỗ thường dùng để kiểm soát gì?",Màu lỗ,Vị trí trục/feature so với datum reference frame,Khối lượng chi tiết,Độ nhám lỗ,B,Position controls location within a cylindrical or related tolerance zone.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
933,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, MMC là gì?",Điều kiện vật liệu nhỏ nhất,Độ nhám lớn nhất,Kích thước danh nghĩa,Điều kiện vật liệu lớn nhất của feature,D,MMC is maximum material condition.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
934,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, LMC là gì?",Điều kiện vật liệu nhỏ nhất của feature,Kích thước lớn nhất của toàn chi tiết,Datum phụ,Độ nhám nhỏ nhất,A,LMC is least material condition.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
935,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Bonus tolerance trong position có MMC phát sinh khi nào?",Khi đổi vật liệu,Khi độ nhám giảm,Khi feature thực tế rời khỏi MMC theo hướng cho phép,Khi nhiệt độ tăng,C,MMC modifier can create bonus tolerance equal to departure from MMC.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
936,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Datum feature symbol dùng để làm gì?",Xác định revision,Xác định feature được dùng làm datum reference,Xác định vật liệu,Xác định độ nhám,B,Datum feature establishes the reference used by GD&T controls.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
937,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, Flatness kiểm soát điều gì? (trường hợp thực hành)","Độ phẳng của một bề mặt, không cần datum",Kích thước ren,Độ đồng tâm,Vị trí so với datum,A,Flatness controls a surface between two parallel planes.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
938,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, Straightness của một surface element kiểm soát gì? (trường hợp thực hành)",Độ phẳng toàn mặt,Độ vuông góc với datum,Độ thẳng của phần tử đường trên bề mặt,Vị trí lỗ,C,Surface straightness can control line elements without a datum.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
939,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, Perpendicularity của một bề mặt so với datum A kiểm soát gì? (trường hợp thực hành)",Kích thước danh nghĩa,Màu bề mặt,Độ nhám,Bề mặt nằm trong vùng dung sai vuông góc với datum A,D,Perpendicularity controls orientation relative to a datum.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
940,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, Position của lỗ thường dùng để kiểm soát gì? (trường hợp thực hành)",Màu lỗ,Vị trí trục/feature so với datum reference frame,Khối lượng chi tiết,Độ nhám lỗ,B,Position controls location within a cylindrical or related tolerance zone.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
941,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, MMC là gì? (trường hợp thực hành)",Điều kiện vật liệu lớn nhất của feature,Điều kiện vật liệu nhỏ nhất,Kích thước danh nghĩa,Độ nhám lớn nhất,A,MMC is maximum material condition.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
942,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, LMC là gì? (trường hợp thực hành)",Kích thước lớn nhất của toàn chi tiết,Điều kiện vật liệu nhỏ nhất của feature,Datum phụ,Độ nhám nhỏ nhất,B,LMC is least material condition.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
943,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, Bonus tolerance trong position có MMC phát sinh khi nào? (trường hợp thực hành)",Khi feature thực tế rời khỏi MMC theo hướng cho phép,Khi độ nhám giảm,Khi đổi vật liệu,Khi nhiệt độ tăng,A,MMC modifier can create bonus tolerance equal to departure from MMC.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
944,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, Datum feature symbol dùng để làm gì? (trường hợp thực hành)",Xác định feature được dùng làm datum reference,Xác định độ nhám,Xác định vật liệu,Xác định revision,A,Datum feature establishes the reference used by GD&T controls.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
945,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, Flatness kiểm soát điều gì? (trường hợp thực hành)","Độ phẳng của một bề mặt, không cần datum",Độ đồng tâm,Vị trí so với datum,Kích thước ren,A,Flatness controls a surface between two parallel planes.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
946,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, Straightness của một surface element kiểm soát gì? (trường hợp thực hành)",Độ vuông góc với datum,Độ phẳng toàn mặt,Độ thẳng của phần tử đường trên bề mặt,Vị trí lỗ,C,Surface straightness can control line elements without a datum.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
947,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, Perpendicularity của một bề mặt so với datum A kiểm soát gì? (trường hợp thực hành)",Bề mặt nằm trong vùng dung sai vuông góc với datum A,Màu bề mặt,Độ nhám,Kích thước danh nghĩa,A,Perpendicularity controls orientation relative to a datum.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
948,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, Position của lỗ thường dùng để kiểm soát gì? (trường hợp thực hành)",Vị trí trục/feature so với datum reference frame,Khối lượng chi tiết,Màu lỗ,Độ nhám lỗ,A,Position controls location within a cylindrical or related tolerance zone.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
949,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, MMC là gì? (trường hợp thực hành)",Kích thước danh nghĩa,Độ nhám lớn nhất,Điều kiện vật liệu nhỏ nhất,Điều kiện vật liệu lớn nhất của feature,D,MMC is maximum material condition.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
950,D. GD&T,Fundamentals,Intermediate,"Trong kiểm tra yêu cầu GD&T, Trong kiểm tra yêu cầu GD&T, LMC là gì? (trường hợp thực hành)",Điều kiện vật liệu nhỏ nhất của feature,Độ nhám nhỏ nhất,Datum phụ,Kích thước lớn nhất của toàn chi tiết,A,LMC is least material condition.,datum = chuẩn; feature control frame = khung dung sai; tolerance zone = vùng dung sai
951,B. Đọc bản vẽ cơ khí,Drawing conventions,Basic,Hình cắt section view được dùng chủ yếu để làm gì?,Xác định màu sơn,Thể hiện cấu tạo bên trong bằng cách tưởng tượng cắt chi tiết,Tạo ren tự động,Đo độ cứng,B,Section view giúp thể hiện các đặc trưng bên trong.,section view = hình cắt; detail view = hình trích; scale = tỷ lệ
952,B. Đọc bản vẽ cơ khí,Drawing conventions,Basic,Đường tâm trong bản vẽ thường biểu diễn bằng loại nét nào?,Nét liền đậm toàn bộ,Nét gạch chấm mảnh theo quy ước,Nét tô màu,Nét ziczac dày,B,Centerline thường dùng chain line mảnh theo tiêu chuẩn áp dụng.,section view = hình cắt; detail view = hình trích; scale = tỷ lệ
953,B. Đọc bản vẽ cơ khí,Drawing conventions,Basic,Scale 2:1 trên bản vẽ nghĩa là gì?,Đổi mm thành inch,Giảm một nửa kích thước thực,Hình vẽ lớn gấp 2 lần kích thước thực,Chi tiết thực lớn gấp 2 lần hình,C,2:1 là tỷ lệ phóng đại.,section view = hình cắt; detail view = hình trích; scale = tỷ lệ
954,B. Đọc bản vẽ cơ khí,Drawing conventions,Basic,Ký hiệu đường kính Ø12 trên bản vẽ chỉ gì?,Đường kính 12 mm nếu đơn vị bản vẽ là mm,Độ nhám 12,Bán kính 12 mm,Chiều sâu 12 mm,A,Ø chỉ đường kính.,section view = hình cắt; detail view = hình trích; scale = tỷ lệ
955,B. Đọc bản vẽ cơ khí,Drawing conventions,Basic,"Khi đọc bản vẽ chế tạo, Hình cắt section view được dùng chủ yếu để làm gì?",Thể hiện cấu tạo bên trong bằng cách tưởng tượng cắt chi tiết,Tạo ren tự động,Đo độ cứng,Xác định màu sơn,A,Section view giúp thể hiện các đặc trưng bên trong.,section view = hình cắt; detail view = hình trích; scale = tỷ lệ
956,B. Đọc bản vẽ cơ khí,Drawing conventions,Basic,"Khi đọc bản vẽ chế tạo, Đường tâm trong bản vẽ thường biểu diễn bằng loại nét nào?",Nét gạch chấm mảnh theo quy ước,Nét ziczac dày,Nét tô màu,Nét liền đậm toàn bộ,A,Centerline thường dùng chain line mảnh theo tiêu chuẩn áp dụng.,section view = hình cắt; detail view = hình trích; scale = tỷ lệ
